agent_id,llm_final_state,social_media_post,decision_confidence,macro_region,tone_score,passive_hits,assertive_hits,confrontational_hits,exclamation_density,uppercase_ratio,tone_band
A00640,Cepeda,"Vea, uno analiza todo y la verdad las cosas no cuadran con De la Espriella. Hay demasiadas señales de alerta que no se pueden ignorar. Yo sí voy a votar y ya sé por quién. 🗳️",0.62,Santanderes,0.22796992481203007,1.0,0.0,0.0,0.0,0.03759398496240601,Calm
A00641,Cepeda,"Vea, yo ya tengo muy claro por quién voy a votar este domingo. No me van a mover con encuestas de última hora ni con mensajes en redes que uno no sabe de dónde salen. Mi decisión está tomada con convicción.",0.82,Sur_Amazonia,0.418319783197832,0.0,2.0,0.0,0.0,0.018518518518518517,Assertive
A00642,Cepeda,"Vea, la verdad yo ya tengo mi decisión clara y no me la cambia nadie. Eso sí, uno tiene que revisar bien de dónde vienen ciertas informaciones antes de dejarse llevar por el miedo. Yo voto con convicción.",0.84,Llanos_Orinoquia,0.29380116959064323,1.0,1.0,0.0,0.0,0.018518518518518517,Calm
A00643,Cepeda,"Oiga, yo ya tomé mi decisión con calma y revisando bien lo que me llegó. Con todo respeto, no me dejé llevar por rumores de alto riesgo y voté según lo que me pareció más sólido. Espero que esta jornada transcurra bien para todos los colombianos.",0.6031224820383119,Bogota_Cundinamarca,0.28445430346051465,1.0,1.0,0.0,0.0,0.015306122448979591,Calm
A00644,No alineado,"Vea, yo llevo días leyendo y escuchando de todo, y la verdad no me queda claro por cuál de los dos votar. Hay señales contradictorias y encima alertas de noticias falsas que a uno lo dejan más confundido. Prefiero tomármelo con calma antes de decidir algo tan importante.",0.17,Antioquia_EjeCafetero,0.23977168949771688,2.0,1.0,0.0,0.0,0.0136986301369863,Calm
A00645,No alineado,"La verdad, yo no le veo claridad a ninguno de los dos pues. Hay mucha bulla pero poca información que de verdad convenza. Por ahora no sé por quién votar. 🤔",0.2,Bogota_Cundinamarca,0.2030853994490358,1.0,0.0,0.0,0.0,0.024793388429752067,Calm
A00646,Cepeda,"La verdad, yo ya tengo claro mi voto y no me lo cambia nadie. Oiga, el voto en blanco en segunda vuelta no sirve de nada jurídicamente, así que mejor usarlo bien. Yo voy con Cepeda. 🗳️",0.64,Bogota_Cundinamarca,0.5409523809523809,0.0,3.0,0.0,0.0,0.02857142857142857,Assertive
A00647,De la Espriella,"Ajá, la verdad esto no está fácil de decidir, hay mucha información enredada y uno no sabe bien a qué creerle. Vea, con todo y las dudas, uno tiene que votar pensando en la estabilidad y en lo que más le conviene a la gente del campo.",0.38,Caribe,0.16808043020808977,2.0,0.0,0.0,0.0,0.01098901098901099,Passive
A00648,Abstencion,"La verdad, compa, yo no veo razón suficiente para votar por ninguno de los dos. Con tanta información contradictoria y poca claridad, prefiero no ir a las urnas esta vez. 🤷",0.18,Caribe,0.19098039215686274,1.0,0.0,0.0,0.0,0.014705882352941176,Passive
A00649,Cepeda,"La verdad, uno mira las señales y ve que Cepeda ha mostrado más apertura y respaldo institucional. Con tanta tensión en campaña, prefiero votar por quien da más garantías de estabilidad. Voy con esa opción.",0.58,Antioquia_EjeCafetero,0.3944568006843456,1.0,2.0,0.0,0.0,0.023952095808383235,Calm
A00650,De la Espriella,"Oiga, yo ya tenía mi decisión clara y la información que vi no me cambió el parecer. Uno vota con la cabeza y con lo que ha vivido, y mi voto va por De la Espriella. Que cada quien decida con calma y responsabilidad.",0.73,Bogota_Cundinamarca,0.30298701298701297,1.0,1.0,0.0,0.0,0.02976190476190476,Calm
A00651,Cepeda,"Oiga, yo ya tengo claro mi voto y no me lo cambia ninguna denuncia que suena más a campaña sucia que a verdad. Cepeda ha estado presente donde la gente de verdad vive y trabaja, y eso vale. Vea, hoy voy a votar con la cabeza en alto.",0.72,Llanos_Orinoquia,0.3933333333333333,0.0,2.0,0.0,0.0,0.016666666666666666,Calm
A00652,Cepeda,La verdad yo ya sé por quién voy a votar y no me mueve ninguna encuesta ni respaldo de afuera. Uno aprende a leer las cosas con calma y a no dejarse llevar por lo que dicen sin respaldo claro. Este domingo voy a las urnas con la decisión tomada.,0.71,Antioquia_EjeCafetero,0.41065284974093264,1.0,3.0,0.0,0.0,0.015544041450777202,Assertive
A00653,De la Espriella,"Pues sumercé, yo ya tenía claro mi voto y la información que revisé no me hizo cambiar de opinión. De la Espriella me convence más en lo económico y eso es lo que más me importa ahora mismo. 🗳️",0.61,Boyaca_Tolima_Huila,0.34821052631578947,0.0,1.0,0.0,0.0,0.02,Calm
A00654,Cepeda,"Pues yo ya tengo muy claro por quién voy a votar, con todo respeto a quienes piensan distinto. He visto las señales y mi confianza en Cepeda no ha cambiado. El voto mío está decidido.",0.78,Antioquia_EjeCafetero,0.4559605911330049,0.0,2.0,0.0,0.0,0.027586206896551724,Assertive
A00655,Cepeda,"Vea, yo ya tenía claro mi voto y lo que he escuchado en radio y televisión no me ha cambiado la mente. Qué vaina que haya tanta tensión en los cierres, pero uno vota con convicción. Mañana voy a las urnas con la frente en alto.",0.67,Caribe,0.3299042004421518,0.0,1.0,0.0,0.0,0.01694915254237288,Calm
A00656,De la Espriella,"Igual, después de revisar todo lo que circula, mi voto va para De la Espriella. Qué vaina con tanta desinformación en redes, pero uno aprende a separar el ruido de lo que sí tiene peso. 🗳️",0.74,Santanderes,0.21573385518590998,1.0,0.0,0.0,0.0,0.0273972602739726,Calm
A00657,De la Espriella,"Oiga, con toda la desinformación que hay en esta campaña uno tiene que estar muy atento, pero ya tomé mi decisión y voy a votar. Hay que salir a las urnas y no dejar que la fatiga nos gane. 🗳️",0.83,Bogota_Cundinamarca,0.3383778126635269,0.0,1.0,0.0,0.0,0.013605442176870748,Calm
A00658,De la Espriella,"Oiga, la verdad yo ya tengo claro mi voto. Los números y la movilización que se ve me dan confianza en De la Espriella. Vamos a votar con convicción este domingo.",0.69,Boyaca_Tolima_Huila,0.49332661290322577,0.0,2.0,0.0,0.0,0.0390625,Assertive
A00659,Cepeda,"Oís, ya tengo claro mi voto y no hay fake news que me mueva. Voy con Cepeda porque la unidad que están construyendo sí me convence. 🗳️",0.87,Pacifico,0.6441822255414489,0.0,3.0,0.0,0.0,0.02912621359223301,Confrontational
A00660,Cepeda,"La verdad, uno mira lo que está pasando y las señales son claras: hay demasiadas dudas sobre la otra campaña y eso no se puede ignorar. Yo voy con mi voto convencido, qué vaina que no todos vean lo mismo.",0.66,Caribe,0.265,3.0,2.0,0.0,0.0,0.0125,Calm
A00661,Voto en blanco,"Pues la verdad ninguno de los dos me convence del todo, hay demasiada desinformación y controversias en esta campaña. Mi voto en blanco es una decisión consciente, no una salida fácil.",0.44,Antioquia_EjeCafetero,0.256,0.0,0.0,0.0,0.0,0.013333333333333334,Calm
A00662,De la Espriella,"Ajá, uno ve harto ruido en redes pero las señales más serias no cambian el panorama. Yo voy con mi decisión, que al final lo que más me importa es la parte económica y el orden. Oye, no me dejé llevar por lo que no tiene respaldo claro.",0.62,Caribe,0.5263387978142076,0.0,4.0,0.0,0.0,0.01639344262295082,Assertive
A00663,Cepeda,"Pues yo ya tengo claro por quién voy a votar, mano. He visto mucha información falsa circulando por ahí y hay que tener cuidado con lo que uno comparte. Lo importante es salir a votar con convicción y no dejarse confundir.",0.7,Pacifico,0.4163222800767334,0.0,2.0,0.0,0.0,0.016853932584269662,Assertive
A00664,De la Espriella,"Parce, la verdad uno lee de todo en campaña pero eso sí, yo tengo claro por quién voy. Las críticas que salen tienen mucho riesgo de ser pura desinformación y yo no me dejo llevar así nomás. 🗳️",0.78,Llanos_Orinoquia,0.428972972972973,0.0,2.0,0.0,0.0,0.013333333333333334,Assertive
A00665,De la Espriella,"Pues yo ya tenía claro mi voto y no me lo cambia cualquier noticia que uno no sabe si creer. Hay que votar con la cabeza, parce, no dejarse llevar por el ruido. 🗳️",0.68,Pacifico,0.3563245356793744,0.0,1.0,0.0,0.0,0.016129032258064516,Calm
A00666,De la Espriella,"Oye, yo ya tomé mi decisión y es con De la Espriella. Qué vaina con tanta noticia negativa que sale de último momento, pero uno ya sabe distinguir cuándo algo huele a campaña sucia. Voy a votar con convicción.",0.78,Caribe,0.35819586036453505,0.0,1.0,0.0,0.0,0.030120481927710843,Calm
A00667,De la Espriella,Pues yo tengo claro mi voto y no me dejo confundir por tanta información que circula por ahí. Lo que más me importa es la estabilidad económica y que las instituciones funcionen bien. Voy a votar con convicción este domingo.,0.71,Antioquia_EjeCafetero,0.4197802197802198,0.0,2.0,0.0,0.0,0.016483516483516484,Assertive
A00668,Cepeda,"Vea, yo ya tengo claro mi voto y no me mueven con encuestas que uno no sabe de dónde salen. Qué vaina que tanta presión, pero mi decisión está tomada 🗳️",0.74,Santanderes,0.5805128205128206,0.0,3.0,0.0,0.0,0.017094017094017096,Assertive
A00669,De la Espriella,"Vea, yo ya tenía mi decisión clara y la información que me llegó no me convenció de cambiarla. Hay señales con mucho riesgo de ser falsas y eso no me parece serio. Voy a votar con convicción por De la Espriella.",0.72,Bogota_Cundinamarca,0.35397692420037974,0.0,1.0,0.0,0.0,0.029940119760479042,Calm
A00670,No alineado,"Ajá, la verdad no me convence ninguno todavía. Hay mucha bulla y poca claridad, así que prefiero no votar a las carreras. 🤔",0.28,Caribe,0.08318181818181816,2.0,0.0,0.0,0.0,0.020833333333333332,Passive
A00671,Cepeda,"Pues uno no sabe bien qué creer con tanta información suelta, pero igual me incliné por Cepeda. Ojalá no sea un error, porque la situación está difícil y uno espera que quien gane de verdad cumpla.",0.18,Pacifico,0.20722925457102673,1.0,0.0,0.0,0.0,0.0189873417721519,Calm
A00672,De la Espriella,"Mire, yo ya tengo mi decisión tomada y no me la cambia una polémica de camiseta ni rumores de última hora. Con todo respeto, uno vota por lo que le conviene a su familia y a su tierra, y eso está claro.",0.72,Boyaca_Tolima_Huila,0.40776556776556777,0.0,2.0,0.0,0.0,0.01282051282051282,Assertive
A00673,De la Espriella,"Vea, yo ya tengo claro mi voto. Las encuestas muestran una ventaja real y, con respeto, uno no puede ignorar esos números. Voy a votar convencido el 21 de junio.",0.76,Llanos_Orinoquia,0.6000667408231368,0.0,3.0,0.0,0.0,0.024193548387096774,Confrontational
A00674,De la Espriella,"Oiga, revisé bien la información disponible y mi decisión está clara: voy con De la Espriella. La ventaja en encuestas y la coherencia del mensaje me dan confianza. Vea, no me muevo por presiones externas sino por lo que he analizado.",0.82,Bogota_Cundinamarca,0.42801245459263104,0.0,2.0,0.0,0.0,0.026595744680851064,Assertive
A00675,De la Espriella,"Uno revisa las señales y muchas de las acusaciones que circulan tienen demasiado riesgo de ser falsas. Me quedo con mi decisión inicial, no me voy a dejar llevar por rumores sin respaldo. A votar con criterio 🗳️",0.58,Santanderes,0.43427474812090194,0.0,2.0,0.0,0.0,0.01775147928994083,Assertive
A00676,De la Espriella,"Vea, uno escucha de todo en campaña, pero hay que saber separar lo que tiene respaldo de lo que es puro rumor. Yo tengo claro mi voto y no me dejo llevar por señales que no son confiables. Este domingo voy con convicción.",0.82,Santanderes,0.558364073777065,0.0,4.0,0.0,0.0,0.017241379310344827,Assertive
A00677,Cepeda,"Vea, uno ya tiene claro para dónde va. La verdad, revisé la información disponible y mi decisión está tomada: voy con Cepeda. Toca salir a votar con convicción y no dejarse llevar por el ruido.",0.72,Santanderes,0.5456582633053221,0.0,3.0,0.0,0.0,0.026143790849673203,Assertive
A00678,De la Espriella,"Parce, yo ya tenía claro mi voto y la información que revisé no me cambió la decisión. Alta movilización, cero dudas sobre el voto en blanco. 🗳️ Vamos a votar con convicción.",0.64,Bogota_Cundinamarca,0.24066413662239086,2.0,1.0,0.0,0.0,0.022058823529411766,Calm
A00679,De la Espriella,"Hombre, yo sigo con mi decisión. Las denuncias que andan circulando tienen mucho de campaña y poco de prueba real. Voto con convicción. 🗳️",0.72,Antioquia_EjeCafetero,0.4121579577183885,0.0,1.0,0.0,0.0,0.027522935779816515,Assertive
A00680,Abstencion,"Vea, yo llevo años trabajando duro y entendiendo lo que pasa en este país, pero con tanto enredo y tanta información que no se sabe si es verdad, no me siento capaz de votar con convicción. Prefiero no ir a las urnas antes que votar a ciegas.",0.21,Pacifico,0.12490587055809291,3.0,0.0,0.0,0.0,0.010471204188481676,Passive
A00681,De la Espriella,"La verdad, uno revisa la información con cuidado y la decisión queda clara. Hay señales que buscan generar miedo o confusión, pero con alto riesgo de ser falsas. Mi voto va con convicción, no con pánico. 🗳️",0.93,Bogota_Cundinamarca,0.20666666666666667,1.0,0.0,0.0,0.0,0.018518518518518517,Calm
A00682,Cepeda,Yo voté convencida hoy 🗳️ La propuesta de paz integral me parece más seria que las megacárceles. Hay que apostarle a algo diferente.,0.73,Pacifico,0.2739622641509434,0.0,0.0,0.0,0.0,0.02830188679245283,Calm
A00683,Cepeda,"La verdad, yo ya tengo claro por quién voy a votar y no me voy a quedar en la casa. Vea, con tanta información suelta uno tiene que fijarse en lo que sí tiene respaldo. Mi decisión está tomada y voy a ejercer mi derecho.",0.86,Bogota_Cundinamarca,0.5454970760233918,0.0,4.0,0.0,0.0,0.017543859649122806,Assertive
A00684,Cepeda,"Parce, yo ya tenía claro mi voto y lo que he visto en estas semanas no me ha hecho cambiar de opinión. Las investigaciones sobre contratistas y las noticias falsas que circulan me dan más razones para ir a votar con convicción. Este domingo salgo a votar por Cepeda sin dudas.",0.88,Antioquia_EjeCafetero,0.2459353471118177,2.0,1.0,0.0,0.0,0.018018018018018018,Calm
A00685,Cepeda,"Mire, yo sí creo que hay que votar con convicción y no dejarse llevar por presiones de último momento. Revisé la información disponible y mi decisión está tomada. Vea pues, en tiempos difíciles uno vota por lo que considera más seguro para el país.",0.67,Boyaca_Tolima_Huila,0.33072727272727276,0.0,1.0,0.0,0.0,0.015,Calm
A00686,De la Espriella,"Uno revisa la información que hay y, con todo y las dudas que quedan, mi voto va para De la Espriella. No me convenció el ruido de las redes ni las denuncias sin confirmar. Hay que votar con la cabeza fría.",0.72,Boyaca_Tolima_Huila,0.1797061051355855,2.0,0.0,0.0,0.0,0.031055900621118012,Passive
A00687,De la Espriella,"Yo sí pienso que después de revisar bien la información, mi voto está claro. Con todo respeto por quienes piensan distinto, la evidencia me da confianza para respaldar a De la Espriella. Vea, la movilización ciudadana es lo que cuenta hoy.",0.88,Bogota_Cundinamarca,0.30035637558448125,1.0,1.0,0.0,0.0,0.025906735751295335,Calm
A00688,Voto en blanco,"Parce, con tanta desinformación dando vueltas y sin claridad real sobre ninguno de los dos, yo voy a votar en blanco. No es apatía, es una decisión consciente. 🗳️",0.41,Antioquia_EjeCafetero,0.2588976377952756,0.0,0.0,0.0,0.0,0.015748031496062992,Calm
A00689,De la Espriella,"La verdad, parce, esta campaña tiene tanta información revuelta que uno no sabe qué creer. Al final voté, pero con muchas dudas todavía. Ojalá la decisión valga la pena 🤞",0.38,Caribe,0.059770114942528735,3.0,0.0,0.0,0.0,0.022222222222222223,Passive
